id,case_number,document_type,file_path,content_length,content_preview,processed,created_at,updated_at,case_name,meta_absolute_url,meta_api_version,meta_appeal_from,meta_appeal_from_str,meta_appellate_case_type_information,meta_appellate_fee_status,meta_assigned_to,meta_assigned_to_id,meta_assigned_to_str,meta_attorney,meta_audio_files,meta_author,meta_author_id,meta_author_str,meta_blocked,meta_case_name,meta_case_name_full,meta_case_name_short,meta_case_number,meta_case_type,meta_cause,meta_citation_count,meta_citations,meta_citations_extracted,meta_citations_found,meta_cl_id,meta_cluster_data,meta_cluster_id,meta_clusters,meta_comprehensive_fetch,meta_content_length,meta_content_words,meta_court,meta_court_full,meta_court_id,meta_court_info,meta_court_name,meta_court_standardized,meta_courtlistener_id,meta_date_argued,meta_date_blocked,meta_date_cert_denied,meta_date_cert_granted,meta_date_created,meta_date_filed,meta_date_last_filing,meta_date_last_index,meta_date_modified,meta_date_reargued,meta_date_reargument_denied,meta_date_terminated,meta_docket_absolute_url,meta_docket_id,meta_docket_number,meta_docket_number_core,meta_docket_url,meta_doctor_extraction,meta_download_url,meta_extracted_by_ocr,meta_extraction_method,meta_federal_defendant_number,meta_federal_dn_case_type,meta_federal_dn_judge_initials_assigned,meta_federal_dn_judge_initials_referred,meta_federal_dn_office_code,meta_fetch_date,meta_fetch_timestamp,meta_fetched_at,meta_fetched_date,meta_filepath_ia,meta_filepath_ia_json,meta_firm,meta_flp_components,meta_flp_processed,meta_flp_processing,meta_flp_version,meta_has_content,meta_ia_date_first_change,meta_ia_needs_upload,meta_ia_upload_failure_count,meta_id,meta_idb_data,meta_is_gilstrap_case,meta_is_patent_case,meta_joined_by,meta_judge_enhanced,meta_judge_extraction_method,meta_judge_name,meta_judge_source,meta_jurisdiction_type,meta_jury_demand,meta_legal_issues,meta_local_path,meta_mdl_status,meta_nature_of_suit,meta_opinion_id,meta_opinion_type,meta_original_court_info,meta_pacer_case_id,meta_page_count,meta_panel,meta_panel_str,meta_parent_docket,meta_party,meta_pdf_processed,meta_per_curiam,meta_precedential_status,meta_processed_at,meta_processing_timestamp,meta_recap_document_count,meta_recap_documents,meta_referred_to,meta_referred_to_str,meta_resource_uri,meta_sha1,meta_slug,meta_snippet,meta_source,meta_status,meta_tags,meta_text_length,meta_total_citations,meta_type
1992,2:25-cv-00730,recap_docket,,0,,False,2025-07-22T07:15:15.314858,2025-07-23T02:35:35.581387,e-Beacon LLC v. IonIdea Interactive Pvt. Ltd.,,,,,,,James Rodney Gilstrap,1211,,"[""Isaac Phillip Rabicoff""]",,,,,,,,,,,35:271 Patent Infringement,,,,,1992,,,,,,,,,txed,,"District Court, E.D. Texas",,,,,,,,2025-07-21,,,,,,,/docket/70866759/e-beacon-llc-v-ionidea-interactive-pvt-ltd/,70866759,,,,,,,,,,,,,,,,,,,"[""Rabicoff Law LLC""]",,,,,,,,,,,,,,,,,,Federal Question,Plaintiff,,,,830 Patent,,,,239285,,,,,"[""e-Beacon LLC"", ""IonIdea Interactive Pvt. Ltd.""]",,,,2025-07-24T01:39:50.593387,,3,"[{""page_count"": null, ""description"": ""COMPLAINT FOR PATENT INFRINGEMENT against IonIdea Interactive Pvt. Ltd. ( Filing fee $ 405 receipt number ATXEDC-10970350.), filed by e-Beacon LLC. (Attachments: # 1 Exhibit 1, # 2 Exhibit 2, # 3 Civil Cover Sheet)(Rabicoff, Isaac) (Entered: 07/21/2025)"", ""is_available"": false, ""pacer_doc_id"": ""175014739881"", ""document_number"": 1, ""short_description"": ""Complaint""}, {""page_count"": null, ""description"": ""NOTICE of Attorney Appearance by Isaac Phillip Rabicoff on behalf of e-Beacon LLC (Rabicoff, Isaac) (Entered: 07/21/2025)"", ""is_available"": false, ""pacer_doc_id"": ""175014739887"", ""document_number"": 2, ""short_description"": ""Notice of Attorney Appearance""}, {""page_count"": null, ""description"": ""Fed. R. Civ. P. 7.1(a)(1) Disclosure Statement filed by e-Beacon LLC (Rabicoff, Isaac) (Entered: 07/21/2025)"", ""is_available"": false, ""pacer_doc_id"": ""175014739890"", ""document_number"": 3, ""short_description"": ""Disclosure Statement/Certificate of Interested Persons""}]",,,,,,,courtlistener_recap,,,,,
1993,4:25-cv-00776,docket,,172,Case: Harper v. State Farm Lloyds Docket Number: 4:25-cv-00776 Court: https://www.courtlistener.com/api/rest/v4/courts/txed/ Date Filed: 2025-07-21 Nature of Suit:  Cause: ,False,2025-07-22T07:15:15.314862,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,,2025-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_docket_v4,,,,,
1994,9:25-cv-00211,docket,,176,"Case: Damron v. Houston County, Texas Docket Number: 9:25-cv-00211 Court: https://www.courtlistener.com/api/rest/v4/courts/txed/ Date Filed: 2025-07-18 Nature of Suit:  Cause: ",False,2025-07-22T07:15:15.314867,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,,2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_docket_v4,,,,,
1995,6:25-cv-00267,docket,,162,Case: Milam v. Jimerson Docket Number: 6:25-cv-00267 Court: https://www.courtlistener.com/api/rest/v4/courts/txed/ Date Filed: 2025-07-18 Nature of Suit:  Cause: ,False,2025-07-22T07:15:15.314871,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,,2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_docket_v4,,,,,
1996,1:25-cv-00378,docket,,177,"Case: Wooten v. Sheriff, Hardin County Docket Number: 1:25-cv-00378 Court: https://www.courtlistener.com/api/rest/v4/courts/txed/ Date Filed: 2025-07-18 Nature of Suit:  Cause: ",False,2025-07-22T07:15:15.314875,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,,2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_docket_v4,,,,,
1997,6:25-cv-00264,docket,,189,Case: Pierce v. American Economy Insurance Company Docket Number: 6:25-cv-00264 Court: https://www.courtlistener.com/api/rest/v4/courts/txed/ Date Filed: 2025-07-18 Nature of Suit:  Cause: ,False,2025-07-22T07:15:15.314879,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,,2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_docket_v4,,,,,
1998,4:25-cv-00766,docket,,196,Case: Khader v. Liberty Mutual Personal Insurance Company Docket Number: 4:25-cv-00766 Court: https://www.courtlistener.com/api/rest/v4/courts/txed/ Date Filed: 2025-07-18 Nature of Suit:  Cause: ,False,2025-07-22T07:15:15.314883,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,,2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_docket_v4,,,,,
1999,4:25-cv-00770,docket,,172,Case: GDP Systems LLC v. Marcotte Docket Number: 4:25-cv-00770 Court: https://www.courtlistener.com/api/rest/v4/courts/txed/ Date Filed: 2025-07-18 Nature of Suit:  Cause: ,False,2025-07-22T07:15:15.314888,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,,2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_docket_v4,,,,,
2000,6:25-cv-00266,docket,,164,Case: Thompson v. Collier Docket Number: 6:25-cv-00266 Court: https://www.courtlistener.com/api/rest/v4/courts/txed/ Date Filed: 2025-07-18 Nature of Suit:  Cause: ,False,2025-07-22T07:15:15.314892,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,,2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_docket_v4,,,,,
2001,4:25-cv-00769,docket,,163,Case: v. GDP Systems LLC Docket Number: 4:25-cv-00769 Court: https://www.courtlistener.com/api/rest/v4/courts/txed/ Date Filed: 2025-07-18 Nature of Suit:  Cause: ,False,2025-07-22T07:15:15.314896,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,,2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_docket_v4,,,,,
2002,2:23-cv-00397,docket,,1892,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/67757335/', 'id': 67757335, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/1211/', 'referred_to': 'https://www.courtlistener.com/api/rest/v4/people/9564/', 'absolute_url': '/docket/67757335/headwater-research-llc-v-att-inc/', 'date_created': '20",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/67757335/headwater-research-llc-v-att-inc/,,,,,,https://www.courtlistener.com/api/rest/v4/people/1211/,,Rodney Gilstrap,,[],,,,False,Headwater Research LLC v. AT&T Inc.,,,,,35:271 Patent Infringement,,,,,2002,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2023-09-01T14:29:58.312118-07:00,2023-09-01,2025-07-22,2024-12-10T13:51:02.198444-08:00,2025-07-22T13:06:52.722147-07:00,,,,,,2:23-cv-00397,2300397,,,,,,,cv,JRG,RSP,2,,,,,,,,,,,,,2023-09-01T14:29:58.310554-07:00,True,,67757335,,,,,,,,,Federal Question,Both,,,,830 Patent,,,,224690,,[],,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/people/9564/,Roy S. Payne,https://www.courtlistener.com/api/rest/v4/dockets/67757335/,,headwater-research-llc-v-att-inc,,1,,[],,,
2003,2:24-cv-00331,docket,,1910,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/68505608/', 'id': 68505608, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/2872/', 'referred_to': 'https://www.courtlistener.com/api/rest/v4/people/9564/', 'absolute_url': '/docket/68505608/slyde-analytics-llc-v-apple-inc/', 'date_created': '202",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/68505608/slyde-analytics-llc-v-apple-inc/,,,,,,https://www.courtlistener.com/api/rest/v4/people/2872/,,Robert W. Schroeder III,,[],,,,False,Slyde Analytics LLC v. Apple Inc.,,,,,28:1338 Patent Infringement,,,,,2003,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2024-05-06T18:26:32.520000-07:00,2024-05-06,2025-03-11,2024-05-10T09:58:33.778768-07:00,2025-07-22T12:32:52.315301-07:00,,,2025-03-11,,,2:24-cv-00331,2400331,,,,,,,cv,RWS,RSP,2,,,,,,,,,,,,,2024-05-06T18:26:32.514392-07:00,True,,68505608,,,,,,,,,Federal Question,Plaintiff,,,,830 Patent,,,,229927,,[],,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/people/9564/,Roy S. Payne,https://www.courtlistener.com/api/rest/v4/dockets/68505608/,,slyde-analytics-llc-v-apple-inc,,1,,[],,,
2004,2:23-cv-00352,docket,,1953,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/67648165/', 'id': 67648165, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/1211/', 'referred_to': 'https://www.courtlistener.com/api/rest/v4/people/9564/', 'absolute_url': '/docket/67648165/headwater-research-llc-v-verizon-communications-inc/', ",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/67648165/headwater-research-llc-v-verizon-communications-inc/,,,,,,https://www.courtlistener.com/api/rest/v4/people/1211/,,Rodney Gilstrap,,[],,,,False,Headwater Research LLC v. Verizon Communications Inc.,,,,,35:271 Patent Infringement,,,,,2004,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2023-07-28T17:20:46.669939-07:00,2023-07-28,2025-07-22,2024-12-10T03:42:37.659015-08:00,2025-07-22T12:05:52.063988-07:00,,,,,,2:23-cv-00352,2300352,,,,,,,cv,JRG,RSP,2,,,,,,,,,,,,,2023-07-28T17:20:46.668416-07:00,True,,67648165,,,,,,,,,Federal Question,Defendant,,,,830 Patent,,,,224022,,[],,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/people/9564/,Roy S. Payne,https://www.courtlistener.com/api/rest/v4/dockets/67648165/,,headwater-research-llc-v-verizon-communications-inc,,1,,[],,,
2005,4:25-cv-00778,docket,,1647,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/70879502/', 'id': 70879502, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': None, 'referred_to': None, 'absolute_url': '/docket/70879502/gleiser-v-united-states/', 'date_created': '2025-07-22T08:30:15.682354-07:00', 'date_modified': '2025-07-22T12:00:23.588971-07:00', 'source': 1, 'appeal_from_s",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/70879502/gleiser-v-united-states/,,,,,,,,,,[],,,,False,Gleiser v. United States,,Gleiser,,,,,,,,2005,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2025-07-22T08:30:15.682354-07:00,2025-07-22,2025-07-22,,2025-07-22T12:00:23.588971-07:00,,,,,,4:25-cv-00778,2500778,,,,,,,cv,,,4,,,,,,,,,,,,,2025-07-22T08:30:15.675419-07:00,True,,70879502,,,,,,,,,,,,,,,,,,239302,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/70879502/,,gleiser-v-united-states,,1,,[],,,
2006,6:25-cv-00268,docket,,1702,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/70881607/', 'id': 70881607, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/9561/', 'referred_to': None, 'absolute_url': '/docket/70881607/holbert-v-hillhouse/', 'date_created': '2025-07-22T12:00:22.929334-07:00', 'date_modified': '2025-07-22T12:",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/70881607/holbert-v-hillhouse/,,,,,,https://www.courtlistener.com/api/rest/v4/people/9561/,,John D. Love,,[],,,,False,Holbert v. Hillhouse,,Holbert,,,,,,,,2006,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2025-07-22T12:00:22.929334-07:00,2025-07-21,2025-07-22,,2025-07-22T12:00:22.929346-07:00,,,,,,6:25-cv-00268,2500268,,,,,,,cv,JDL,,6,,,,,,,,,,,,,2025-07-22T12:00:22.899839-07:00,True,,70881607,,,,,,,,,,,,,,,,,,239303,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/70881607/,,holbert-v-hillhouse,,1,,[],,,
2007,2:24-cv-00690,docket,,1900,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/69065537/', 'id': 69065537, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/1211/', 'referred_to': None, 'absolute_url': '/docket/69065537/in-re-orthofix-medical-inc-securities-litigation/', 'date_created': '2024-08-21T13:25:21.599590-07:00', 'da",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/69065537/in-re-orthofix-medical-inc-securities-litigation/,,,,,,https://www.courtlistener.com/api/rest/v4/people/1211/,,Rodney Gilstrap,,[],,,,False,"In re Orthofix Medical, Inc. Securities Litigation",,,,,15:78m(a) Securities Exchange Act,,,,,2007,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2024-08-21T13:25:21.599590-07:00,2024-08-21,2025-07-09,2024-09-22T20:27:59.301616-07:00,2025-07-22T11:49:27.643057-07:00,,,,,,2:24-cv-00690,2400690,,,,,,,cv,JRG,,2,,,,,,,,,,,,,2024-08-21T13:25:21.593434-07:00,True,,69065537,,,,,,,,,Federal Question,Plaintiff,,,,850 Securities/Commodities,,,,232444,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/69065537/,,in-re-orthofix-medical-inc-securities-litigation,,1,,[],,,
2008,4:25-cv-00230,docket,,1827,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/69713680/', 'id': 69713680, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/2093/', 'referred_to': None, 'absolute_url': '/docket/69713680/wapp-tech-limited-partnership-v-apple-inc/', 'date_created': '2025-03-06T15:30:24.466047-08:00', 'date_modi",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/69713680/wapp-tech-limited-partnership-v-apple-inc/,,,,,,https://www.courtlistener.com/api/rest/v4/people/2093/,,Amos L. Mazzant,,[],,,,False,Wapp Tech Limited Partnership v. Apple Inc.,,,,,15:1126 Patent Infringement,,,,,2008,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2025-03-06T15:30:24.466047-08:00,2025-03-06,2025-07-21,,2025-07-22T11:46:52.374742-07:00,,,,,,4:25-cv-00230,2500230,,,,,,,cv,ALM,,4,,,,,,,,,,,,,2025-03-06T15:30:24.414387-08:00,True,,69713680,,,,,,,,,Federal Question,Plaintiff,,,,830 Patent,,,,236491,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/69713680/,,wapp-tech-limited-partnership-v-apple-inc,,1,,[],,,
2009,2:24-cv-00544,docket,,1887,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/68953848/', 'id': 68953848, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/1211/', 'referred_to': 'https://www.courtlistener.com/api/rest/v4/people/9564/', 'absolute_url': '/docket/68953848/sinotechnix-llc-v-samsung-electronics-america-inc/', 'd",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/68953848/sinotechnix-llc-v-samsung-electronics-america-inc/,,,,,,https://www.courtlistener.com/api/rest/v4/people/1211/,,Rodney Gilstrap,,[],,,,False,"Sinotechnix LLC v. SAMSUNG ELECTRONICS AMERICA, INC.",,,,,,,,,,2009,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2024-07-17T17:27:18.930564-07:00,2024-07-17,2025-07-07,2024-07-18T03:48:44.960106-07:00,2025-07-22T11:41:06.545985-07:00,,,,,,2:24-cv-00544,2400544,,,,,,,cv,JRG,RSP,2,,,,,,,,,,,,,2024-07-17T17:27:18.925582-07:00,True,,68953848,,,,,,,,,,,,,,,,,,231654,,[],,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/people/9564/,Roy S. Payne,https://www.courtlistener.com/api/rest/v4/dockets/68953848/,,sinotechnix-llc-v-samsung-electronics-america-inc,,1,,[],,,
2010,2:24-cv-00979,docket,,1833,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/69420106/', 'id': 69420106, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/1211/', 'referred_to': None, 'absolute_url': '/docket/69420106/ohara-v-orthofix-medical-inc/', 'date_created': '2024-11-27T08:14:59.764415-08:00', 'date_modified': '2025-",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/69420106/ohara-v-orthofix-medical-inc/,,,,,,https://www.courtlistener.com/api/rest/v4/people/1211/,,Rodney Gilstrap,,[],,,,False,O'Hara v. Orthofix Medical Inc.,,O'Hara,,,15:0078ma,,,,,2010,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2024-11-27T08:14:59.764415-08:00,2024-11-27,2024-12-11,2024-12-01T03:52:21.772846-08:00,2025-07-22T11:40:31.294953-07:00,,,,,,2:24-cv-00979,2400979,,,,,,,cv,JRG,,2,,,,,,,,,,,,,2024-11-27T08:14:59.759653-08:00,True,,69420106,,,,,,,,,Federal Question,Plaintiff,,,,850 Securities/Commodities,,,,234527,,[],,,,,,,,,,,,Unassigned,https://www.courtlistener.com/api/rest/v4/dockets/69420106/,,ohara-v-orthofix-medical-inc,,1,,[],,,
2011,2:24-cv-00572,docket,,1866,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/68966108/', 'id': 68966108, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/1211/', 'referred_to': None, 'absolute_url': '/docket/68966108/advanced-coding-technologies-llc-v-apple-inc/', 'date_created': '2024-07-22T14:19:54.895799-07:00', 'date_m",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/68966108/advanced-coding-technologies-llc-v-apple-inc/,,,,,,https://www.courtlistener.com/api/rest/v4/people/1211/,,Rodney Gilstrap,,[],,,,False,Advanced Coding Technologies LLC v. Apple Inc.,,,,,28:1338 Patent Infringement,,,,,2011,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2024-07-22T14:19:54.895799-07:00,2024-07-22,2025-07-21,2024-12-10T03:25:26.247408-08:00,2025-07-22T11:22:32.793392-07:00,,,,,,2:24-cv-00572,2400572,,,,,,,cv,JRG,,2,,,,,,,,,,,,,2024-07-22T14:19:54.891325-07:00,True,,68966108,,,,,,,,,Federal Question,Plaintiff,,,,830 Patent,,,,231778,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/68966108/,,advanced-coding-technologies-llc-v-apple-inc,,1,,[],,,
2012,4:24-cv-00596,docket,,1856,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/69898973/', 'id': 69898973, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/2093/', 'referred_to': None, 'absolute_url': '/docket/69898973/united-staes-of-america-v-blockquote-inc/', 'date_created': '2025-04-16T06:43:28.573662-07:00', 'date_modif",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/69898973/united-staes-of-america-v-blockquote-inc/,,,,,,https://www.courtlistener.com/api/rest/v4/people/2093/,,Amos L. Mazzant,,[],,,,False,"United Staes of America v. Blockquote, Inc.",,,,,31:3730 Qui Tam False Claims Act,,,,,2012,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2025-04-16T06:43:28.573662-07:00,2024-06-28,2024-07-01,,2025-07-22T11:13:14.107799-07:00,,,,,,4:24-cv-00596,2400596,,,,,,,cv,ALM,,4,,,,,,,,,,,,,2025-04-16T06:43:28.560479-07:00,True,,69898973,,,,,,,,,Federal Question,Plaintiff,,,,375 Other Statutes: False Claims Act,,,,231210,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/69898973/,,united-staes-of-america-v-blockquote-inc,,1,,[],,,
2013,2:24-cv-00554,docket,,1892,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/68960115/', 'id': 68960115, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/1211/', 'referred_to': None, 'absolute_url': '/docket/68960115/longhorn-automotive-group-llc-v-hyundai-motor-company/', 'date_created': '2024-07-19T11:22:32.717433-07:00'",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/68960115/longhorn-automotive-group-llc-v-hyundai-motor-company/,,,,,,https://www.courtlistener.com/api/rest/v4/people/1211/,,Rodney Gilstrap,,[],,,,False,Longhorn Automotive Group LLC v. Hyundai Motor Company,,,,,28:1338 Patent Infringement,,,,,2013,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2024-07-19T11:22:32.717433-07:00,2024-07-19,2025-07-09,2024-07-21T03:43:47.922443-07:00,2025-07-22T10:00:12.476818-07:00,,,,,,2:24-cv-00554,2400554,,,,,,,cv,JRG,,2,,,,,,,,,,,,,2024-07-19T11:22:32.695756-07:00,True,,68960115,,,,,,,,,Federal Question,Plaintiff,,,,830 Patent,,,,231734,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/68960115/,,longhorn-automotive-group-llc-v-hyundai-motor-company,,1,,[],,,
